0.840099	 -3.57101	-2.15411	-1.22602	0.190881	-1.5635	-0.146601
0.852099	 -3.52072	-2.14344	-1.2067	0.170569	-1.53155	-0.154275
0.864099	 -3.47182	-2.13254	-1.18804	0.151242	-1.50076	-0.16148
0.876099	 -3.42427	-2.12142	-1.17	0.132844	-1.4711	-0.168249
0.888099	 -3.378	-2.11012	-1.15255	0.115325	-1.44249	-0.174611
0.900099	 -3.33297	-2.09867	-1.13566	0.0986354	-1.41489	-0.180595
0.912099	 -3.28912	-2.08708	-1.1193	0.0827302	-1.38826	-0.186226
0.924099	 -3.2464	-2.07539	-1.10345	0.0675675	-1.36254	-0.191528
0.936099	 -3.20479	-2.0636	-1.08808	0.0531076	-1.33771	-0.196521
0.948099	 -3.16423	-2.05175	-1.07317	0.0393137	-1.31371	-0.201225
0.960099	 -3.12468	-2.03983	-1.05869	0.0261512	-1.29051	-0.20566
0.972099	 -3.0861	-2.02788	-1.04464	0.0135874	-1.26807	-0.209842
0.984099	 -3.04847	-2.0159	-1.03098	0.00159203	-1.24636	-0.213786
0.996099	 -3.01175	-2.0039	-1.01771	-0.00986368	-1.22535	-0.217507
1.0081	 -2.9759	-1.9919	-1.0048	-0.0208067	-1.20501	-0.221018
1.0201	 -2.94089	-1.97991	-0.992244	-0.0312622	-1.18531	-0.224332
1.0321	 -2.9067	-1.96793	-0.98002	-0.0412543	-1.16623	-0.22746
1.0441	 -2.87329	-1.95598	-0.968116	-0.0508054	-1.14772	-0.230413
1.0561	 -2.84064	-1.94406	-0.95652	-0.0599366	-1.12978	-0.2332
1.0681	 -2.80873	-1.93218	-0.945218	-0.0686681	-1.11238	-0.235832
1.0801	 -2.77752	-1.92034	-0.9342	-0.0770186	-1.0955	-0.238317
1.0921	 -2.747	-1.90856	-0.923454	-0.0850061	-1.07911	-0.240662
1.1041	 -2.71715	-1.89683	-0.912969	-0.0926474	-1.0632	-0.242876
1.1161	 -2.68793	-1.88516	-0.902735	-0.0999585	-1.04774	-0.244964
1.1281	 -2.65934	-1.87355	-0.892743	-0.106954	-1.03272	-0.246935
1.1401	 -2.63135	-1.86202	-0.882983	-0.11365	-1.01813	-0.248793
1.1521	 -2.60394	-1.85055	-0.873448	-0.120058	-1.00394	-0.250546
1.1641	 -2.5771	-1.83916	-0.864129	-0.126191	-0.990135	-0.252197
1.1761	 -2.55081	-1.82785	-0.855019	-0.132062	-0.976709	-0.253752
1.1881	 -2.52504	-1.81662	-0.846109	-0.137683	-0.963642	-0.255216
1.2001	 -2.49979	-1.80546	-0.837393	-0.143064	-0.950923	-0.256593
1.2121	 -2.47505	-1.7944	-0.828865	-0.148215	-0.938538	-0.257888
1.2241	 -2.45078	-1.78341	-0.820518	-0.153147	-0.926475	-0.259105
1.2361	 -2.42699	-1.77251	-0.812345	-0.157869	-0.914722	-0.260246
1.2481	 -2.40366	-1.7617	-0.804341	-0.16239	-0.903268	-0.261316
1.2601	 -2.38077	-1.75098	-0.796502	-0.166719	-0.892101	-0.262319
1.2721	 -2.35831	-1.74035	-0.78882	-0.170863	-0.881213	-0.263256
1.2841	 -2.33627	-1.72981	-0.781292	-0.17483	-0.870593	-0.264132
1.2961	 -2.31464	-1.71935	-0.773912	-0.178628	-0.860231	-0.264948
1.3081	 -2.2934	-1.70899	-0.766676	-0.182264	-0.85012	-0.265708
1.3201	 -2.27256	-1.69872	-0.759579	-0.185744	-0.840249	-0.266414
1.3321	 -2.25209	-1.68854	-0.752618	-0.189075	-0.830612	-0.267069
1.3441	 -2.23198	-1.67845	-0.745787	-0.192262	-0.821199	-0.267674
1.3561	 -2.21223	-1.66846	-0.739084	-0.195312	-0.812005	-0.268232
1.3681	 -2.19282	-1.65855	-0.732505	-0.19823	-0.80302	-0.268745
1.3801	 -2.17376	-1.64873	-0.726046	-0.201021	-0.79424	-0.269215
1.3921	 -2.15502	-1.63901	-0.719703	-0.203691	-0.785656	-0.269644
1.4041	 -2.1366	-1.62937	-0.713473	-0.206243	-0.777262	-0.270033
1.4161	 -2.1185	-1.61983	-0.707354	-0.208684	-0.769054	-0.270384
1.4281	 -2.10069	-1.61037	-0.701341	-0.211017	-0.761023	-0.270699
1.4401	 -2.08319	-1.601	-0.695433	-0.213246	-0.753166	-0.270979
1.4521	 -2.06598	-1.59172	-0.689626	-0.215376	-0.745477	-0.271226
1.4641	 -2.04904	-1.58253	-0.683918	-0.21741	-0.737949	-0.271441
1.4761	 -2.03238	-1.57343	-0.678306	-0.219352	-0.73058	-0.271626
1.4881	 -2.016	-1.56441	-0.672787	-0.221205	-0.723363	-0.271781
1.5001	 -1.99987	-1.55548	-0.66736	-0.222974	-0.716294	-0.271908
1.5121	 -1.984	-1.54664	-0.662021	-0.22466	-0.709368	-0.272008
1.5241	 -1.96838	-1.53788	-0.656769	-0.226268	-0.702583	-0.272082
1.5361	 -1.953	-1.5292	-0.651601	-0.2278	-0.695932	-0.272131
1.5481	 -1.93786	-1.5206	-0.646515	-0.229259	-0.689413	-0.272157
1.5601	 -1.92296	-1.51209	-0.64151	-0.230648	-0.683021	-0.27216
1.5721	 -1.90828	-1.50366	-0.636583	-0.23197	-0.676754	-0.27214
1.5841	 -1.89382	-1.49531	-0.631732	-0.233226	-0.670607	-0.2721
1.5961	 -1.87958	-1.48705	-0.626956	-0.234419	-0.664577	-0.27204
1.6081	 -1.86556	-1.47886	-0.622253	-0.235553	-0.65866	-0.27196
1.6201	 -1.85174	-1.47075	-0.617621	-0.236628	-0.652855	-0.271862
1.6321	 -1.83812	-1.46271	-0.613058	-0.237647	-0.647157	-0.271746
1.6441	 -1.82471	-1.45476	-0.608563	-0.238612	-0.641564	-0.271613
1.6561	 -1.81149	-1.44688	-0.604135	-0.239526	-0.636072	-0.271463
1.6681	 -1.79845	-1.43907	-0.599771	-0.240389	-0.63068	-0.271298
1.6801	 -1.78561	-1.43134	-0.595471	-0.241204	-0.625384	-0.271117
1.6921	 -1.77295	-1.42369	-0.591232	-0.241972	-0.620182	-0.270922
1.7041	 -1.76046	-1.4161	-0.587054	-0.242696	-0.615072	-0.270714
1.7161	 -1.74815	-1.40859	-0.582936	-0.243377	-0.610051	-0.270492
1.7281	 -1.73601	-1.40115	-0.578875	-0.244016	-0.605116	-0.270257
1.7401	 -1.72404	-1.39378	-0.574871	-0.244614	-0.600267	-0.27001
1.7521	 -1.71223	-1.38648	-0.570923	-0.245174	-0.5955	-0.269751
1.7641	 -1.70059	-1.37925	-0.567029	-0.245697	-0.590813	-0.269481
1.7761	 -1.6891	-1.37209	-0.563188	-0.246184	-0.586204	-0.2692
1.7881	 -1.67776	-1.365	-0.5594	-0.246636	-0.581672	-0.268908
1.8001	 -1.66658	-1.35797	-0.555662	-0.247054	-0.577215	-0.268607
1.8121	 -1.65554	-1.351	-0.551975	-0.24744	-0.572831	-0.268296
1.8241	 -1.64465	-1.34411	-0.548336	-0.247795	-0.568517	-0.267976
1.8361	 -1.6339	-1.33727	-0.544745	-0.24812	-0.564273	-0.267648
1.8481	 -1.62329	-1.3305	-0.541202	-0.248416	-0.560096	-0.267311
1.8601	 -1.61282	-1.3238	-0.537704	-0.248684	-0.555986	-0.266966
1.8721	 -1.60248	-1.31715	-0.534252	-0.248925	-0.55194	-0.266613
1.8841	 -1.59227	-1.31057	-0.530844	-0.24914	-0.547957	-0.266253
1.8961	 -1.5822	-1.30405	-0.527479	-0.24933	-0.544035	-0.265886
1.9081	 -1.57225	-1.29758	-0.524157	-0.249495	-0.540174	-0.265512
1.9201	 -1.56242	-1.29118	-0.520877	-0.249638	-0.536372	-0.265132
1.9321	 -1.55272	-1.28484	-0.517638	-0.249757	-0.532626	-0.264746
1.9441	 -1.54313	-1.27855	-0.514439	-0.249855	-0.528937	-0.264353
1.9561	 -1.53367	-1.27232	-0.51128	-0.249932	-0.525303	-0.263956
1.9681	 -1.52431	-1.26614	-0.508159	-0.249988	-0.521723	-0.263552
1.9801	 -1.51508	-1.26003	-0.505076	-0.250025	-0.518195	-0.263144
1.9921	 -1.50595	-1.25396	-0.502031	-0.250043	-0.514718	-0.262731
2.0041	 -1.49693	-1.24795	-0.499022	-0.250043	-0.511292	-0.262313
2.0161	 -1.48802	-1.242	-0.496049	-0.250026	-0.507914	-0.261891
2.0281	 -1.47922	-1.2361	-0.493112	-0.249991	-0.504585	-0.261464
2.0401	 -1.47052	-1.23025	-0.490209	-0.24994	-0.501303	-0.261034
2.0521	 -1.46192	-1.22445	-0.48734	-0.249873	-0.498066	-0.260599
2.0641	 -1.45342	-1.21871	-0.484505	-0.249791	-0.494875	-0.260161
2.0761	 -1.44502	-1.21301	-0.481703	-0.249694	-0.491728	-0.259719
2.0881	 -1.43671	-1.20736	-0.478933	-0.249583	-0.488624	-0.259275
2.1001	 -1.4285	-1.20177	-0.476194	-0.249458	-0.485563	-0.258826
2.1121	 -1.42039	-1.19622	-0.473487	-0.24932	-0.482543	-0.258375
2.1241	 -1.41236	-1.19072	-0.470811	-0.24917	-0.479563	-0.257922
2.1361	 -1.40443	-1.18527	-0.468165	-0.249007	-0.476623	-0.257465
2.1481	 -1.39658	-1.17987	-0.465548	-0.248832	-0.473722	-0.257006
2.1601	 -1.38883	-1.17451	-0.462961	-0.248646	-0.47086	-0.256545
2.1721	 -1.38115	-1.1692	-0.460402	-0.248448	-0.468035	-0.256081
2.1841	 -1.37356	-1.16393	-0.457871	-0.24824	-0.465246	-0.255615
2.1961	 -1.36606	-1.15871	-0.455369	-0.248022	-0.462493	-0.255147
2.2081	 -1.35864	-1.15354	-0.452893	-0.247794	-0.459776	-0.254677
2.2201	 -1.35129	-1.1484	-0.450444	-0.247556	-0.457093	-0.254206
2.2321	 -1.34403	-1.14331	-0.448022	-0.24731	-0.454444	-0.253732
2.2441	 -1.33684	-1.13827	-0.445625	-0.247054	-0.451829	-0.253257
2.2561	 -1.32973	-1.13326	-0.443254	-0.24679	-0.449246	-0.252781
2.2681	 -1.32269	-1.1283	-0.440909	-0.246517	-0.446694	-0.252303
2.2801	 -1.31573	-1.12338	-0.438587	-0.246237	-0.444175	-0.251824
2.2921	 -1.30884	-1.1185	-0.436291	-0.245949	-0.441686	-0.251344
2.3041	 -1.30203	-1.11366	-0.434018	-0.245654	-0.439227	-0.250863
2.3161	 -1.29528	-1.10886	-0.431769	-0.245351	-0.436798	-0.250381
2.3281	 -1.28861	-1.10411	-0.429543	-0.245042	-0.434398	-0.249897
2.3401	 -1.282	-1.09938	-0.42734	-0.244727	-0.432026	-0.249413
2.3521	 -1.27546	-1.0947	-0.425159	-0.244404	-0.429683	-0.248928
2.3641	 -1.26898	-1.09006	-0.423001	-0.244076	-0.427367	-0.248443
2.3761	 -1.26257	-1.08545	-0.420864	-0.243742	-0.425078	-0.247956
2.3881	 -1.25623	-1.08088	-0.418749	-0.243403	-0.422815	-0.247469
2.4001	 -1.24995	-1.07635	-0.416655	-0.243058	-0.420579	-0.246982
2.4121	 -1.24373	-1.07186	-0.414582	-0.242708	-0.418368	-0.246494
2.4241	 -1.23757	-1.0674	-0.412529	-0.242353	-0.416182	-0.246006
2.4361	 -1.23148	-1.06297	-0.410497	-0.241993	-0.414021	-0.245517
2.4481	 -1.22544	-1.05858	-0.408484	-0.241628	-0.411885	-0.245028
2.4601	 -1.21946	-1.05423	-0.406492	-0.241259	-0.409772	-0.244539
2.4721	 -1.21354	-1.04991	-0.404518	-0.240886	-0.407682	-0.24405
2.4841	 -1.20768	-1.04563	-0.402564	-0.240509	-0.405616	-0.24356
2.4961	 -1.20188	-1.04138	-0.400628	-0.240128	-0.403572	-0.243071
2.5081	 -1.19613	-1.03716	-0.398711	-0.239743	-0.40155	-0.242581
2.5201	 -1.19043	-1.03297	-0.396813	-0.239354	-0.39955	-0.242092
2.5321	 -1.18479	-1.02882	-0.394932	-0.238963	-0.397572	-0.241602
2.5441	 -1.1792	-1.0247	-0.393069	-0.238568	-0.395614	-0.241113
2.5561	 -1.17366	-1.02061	-0.391224	-0.238169	-0.393678	-0.240623
2.5681	 -1.16818	-1.01655	-0.389395	-0.237768	-0.391761	-0.240134
2.5801	 -1.16275	-1.01253	-0.387584	-0.237364	-0.389865	-0.239645
2.5921	 -1.15736	-1.00853	-0.38579	-0.236957	-0.387989	-0.239157
2.6041	 -1.15203	-1.00457	-0.384012	-0.236548	-0.386132	-0.238668
2.6161	 -1.14675	-1.00063	-0.38225	-0.236136	-0.384294	-0.23818
2.6281	 -1.14151	-0.996727	-0.380505	-0.235722	-0.382475	-0.237692
2.6401	 -1.13632	-0.992852	-0.378775	-0.235306	-0.380674	-0.237205
2.6521	 -1.13118	-0.989006	-0.377061	-0.234887	-0.378892	-0.236717
2.6641	 -1.12608	-0.985188	-0.375363	-0.234467	-0.377127	-0.236231
2.6761	 -1.12104	-0.9814	-0.37368	-0.234044	-0.37538	-0.235745
2.6881	 -1.11603	-0.977639	-0.372011	-0.23362	-0.37365	-0.235259
2.7001	 -1.11107	-0.973907	-0.370358	-0.233194	-0.371938	-0.234773
2.7121	 -1.10615	-0.970202	-0.368719	-0.232766	-0.370242	-0.234289
2.7241	 -1.10128	-0.966524	-0.367095	-0.232337	-0.368562	-0.233804
2.7361	 -1.09645	-0.962873	-0.365485	-0.231906	-0.366899	-0.233321
2.7481	 -1.09166	-0.95925	-0.363889	-0.231474	-0.365252	-0.232838
2.7601	 -1.08692	-0.955652	-0.362307	-0.231041	-0.363621	-0.232355
2.7721	 -1.08221	-0.952081	-0.360738	-0.230607	-0.362005	-0.231873
2.7841	 -1.07755	-0.948536	-0.359183	-0.230171	-0.360404	-0.231392
2.7961	 -1.07292	-0.945017	-0.357642	-0.229735	-0.358819	-0.230911
2.8081	 -1.06834	-0.941522	-0.356114	-0.229297	-0.357248	-0.230431
2.8201	 -1.06379	-0.938053	-0.354598	-0.228859	-0.355692	-0.229952
2.8321	 -1.05929	-0.934609	-0.353096	-0.228419	-0.35415	-0.229474
2.8441	 -1.05482	-0.93119	-0.351606	-0.22798	-0.352622	-0.228996
2.8561	 -1.05038	-0.927795	-0.350129	-0.227539	-0.351109	-0.228519
2.8681	 -1.04599	-0.924424	-0.348664	-0.227098	-0.349609	-0.228043
2.8801	 -1.04163	-0.921076	-0.347211	-0.226656	-0.348122	-0.227567
2.8921	 -1.03731	-0.917753	-0.34577	-0.226213	-0.346649	-0.227092
2.9041	 -1.03302	-0.914452	-0.344341	-0.225771	-0.345189	-0.226618
2.9161	 -1.02877	-0.911175	-0.342924	-0.225327	-0.343742	-0.226145
2.9281	 -1.02456	-0.907921	-0.341519	-0.224884	-0.342308	-0.225673
2.9401	 -1.02037	-0.904689	-0.340125	-0.22444	-0.340886	-0.225201
2.9521	 -1.01623	-0.90148	-0.338742	-0.223996	-0.339477	-0.224731
2.9641	 -1.01211	-0.898293	-0.337371	-0.223552	-0.33808	-0.224261
2.9761	 -1.00803	-0.895128	-0.336011	-0.223108	-0.336695	-0.223792
2.9881	 -1.00398	-0.891985	-0.334661	-0.222663	-0.335322	-0.223324
3.0001	 -0.999968	-0.888864	-0.333323	-0.222219	-0.333961	-0.222857
3.0121	 -0.995984	-0.885763	-0.331995	-0.221774	-0.332611	-0.222391
3.0241	 -0.992032	-0.882684	-0.330677	-0.22133	-0.331273	-0.221925
3.0361	 -0.988111	-0.879626	-0.32937	-0.220886	-0.329946	-0.221461
3.0481	 -0.98422	-0.876588	-0.328074	-0.220441	-0.32863	-0.220998
3.0601	 -0.980361	-0.873571	-0.326787	-0.219997	-0.327325	-0.220535
3.0721	 -0.976532	-0.870574	-0.325511	-0.219554	-0.326031	-0.220073
3.0841	 -0.972732	-0.867598	-0.324244	-0.21911	-0.324747	-0.219613
3.0961	 -0.968962	-0.864641	-0.322987	-0.218667	-0.323474	-0.219153
3.1081	 -0.965221	-0.861704	-0.32174	-0.218224	-0.322211	-0.218694
3.1201	 -0.961508	-0.858786	-0.320503	-0.217781	-0.320959	-0.218237
3.1321	 -0.957825	-0.855888	-0.319275	-0.217339	-0.319716	-0.21778
3.1441	 -0.954169	-0.853009	-0.318056	-0.216897	-0.318484	-0.217324
3.1561	 -0.950541	-0.850149	-0.316847	-0.216455	-0.317261	-0.216869
3.1681	 -0.946941	-0.847308	-0.315647	-0.216014	-0.316048	-0.216416
3.1801	 -0.943367	-0.844485	-0.314456	-0.215573	-0.314845	-0.215963
3.1921	 -0.939821	-0.841681	-0.313274	-0.215133	-0.313651	-0.215511
3.2041	 -0.936301	-0.838894	-0.3121	-0.214694	-0.312467	-0.21506
3.2161	 -0.932808	-0.836126	-0.310936	-0.214255	-0.311292	-0.21461
3.2281	 -0.92934	-0.833376	-0.30978	-0.213816	-0.310125	-0.214162
3.2401	 -0.925898	-0.830644	-0.308633	-0.213379	-0.308968	-0.213714
3.2521	 -0.922482	-0.827929	-0.307494	-0.212941	-0.30782	-0.213268
3.2641	 -0.91909	-0.825232	-0.306363	-0.212505	-0.306681	-0.212822
3.2761	 -0.915724	-0.822552	-0.305241	-0.212069	-0.30555	-0.212377
3.2881	 -0.912382	-0.819888	-0.304127	-0.211634	-0.304427	-0.211934
3.3001	 -0.909064	-0.817242	-0.303021	-0.211199	-0.303314	-0.211492
3.3121	 -0.905771	-0.814613	-0.301924	-0.210766	-0.302208	-0.21105
3.3241	 -0.902501	-0.812	-0.300834	-0.210333	-0.301111	-0.21061
3.3361	 -0.899254	-0.809403	-0.299751	-0.209901	-0.300022	-0.210171
3.3481	 -0.896031	-0.806823	-0.298677	-0.209469	-0.298941	-0.209733
3.3601	 -0.892831	-0.804259	-0.29761	-0.209038	-0.297868	-0.209296
3.3721	 -0.889654	-0.801711	-0.296551	-0.208609	-0.296802	-0.20886
3.3841	 -0.886499	-0.799179	-0.2955	-0.20818	-0.295745	-0.208425
3.3961	 -0.883367	-0.796663	-0.294456	-0.207752	-0.294695	-0.207991
3.4081	 -0.880257	-0.794162	-0.293419	-0.207324	-0.293653	-0.207558
3.4201	 -0.877168	-0.791677	-0.292389	-0.206898	-0.292618	-0.207127
3.4321	 -0.874101	-0.789206	-0.291367	-0.206472	-0.291591	-0.206696
3.4441	 -0.871056	-0.786751	-0.290352	-0.206048	-0.290571	-0.206267
3.4561	 -0.868031	-0.784311	-0.289344	-0.205624	-0.289558	-0.205839
3.4681	 -0.865028	-0.781886	-0.288343	-0.205201	-0.288553	-0.205411
3.4801	 -0.862045	-0.779476	-0.287348	-0.204779	-0.287554	-0.204985
3.4921	 -0.859083	-0.77708	-0.286361	-0.204358	-0.286563	-0.20456
3.5041	 -0.856141	-0.774699	-0.28538	-0.203938	-0.285578	-0.204137
3.5161	 -0.853219	-0.772332	-0.284406	-0.203519	-0.284601	-0.203714
3.5281	 -0.850317	-0.769979	-0.283439	-0.203101	-0.28363	-0.203292
3.5401	 -0.847434	-0.76764	-0.282478	-0.202684	-0.282666	-0.202872
3.5521	 -0.844572	-0.765316	-0.281524	-0.202268	-0.281708	-0.202453
3.5641	 -0.841728	-0.763005	-0.280576	-0.201853	-0.280757	-0.202034
3.5761	 -0.838903	-0.760708	-0.279634	-0.201439	-0.279813	-0.201617
3.5881	 -0.836098	-0.758425	-0.278699	-0.201026	-0.278875	-0.201201
3.6001	 -0.833311	-0.756155	-0.27777	-0.200614	-0.277943	-0.200787
3.6121	 -0.830542	-0.753898	-0.276848	-0.200203	-0.277017	-0.200373
3.6241	 -0.827792	-0.751655	-0.275931	-0.199793	-0.276098	-0.19996
3.6361	 -0.825061	-0.749424	-0.27502	-0.199384	-0.275185	-0.199549
3.6481	 -0.822347	-0.747207	-0.274116	-0.198976	-0.274278	-0.199139
3.6601	 -0.81965	-0.745003	-0.273217	-0.198569	-0.273377	-0.19873
3.6721	 -0.816972	-0.742812	-0.272324	-0.198164	-0.272482	-0.198322
3.6841	 -0.814311	-0.740633	-0.271437	-0.197759	-0.271593	-0.197915
3.6961	 -0.811667	-0.738467	-0.270556	-0.197355	-0.270709	-0.197509
3.7081	 -0.80904	-0.736313	-0.26968	-0.196953	-0.269832	-0.197105
3.7201	 -0.806431	-0.734172	-0.26881	-0.196551	-0.26896	-0.196701
3.7321	 -0.803838	-0.732043	-0.267946	-0.196151	-0.268094	-0.196299
3.7441	 -0.801261	-0.729926	-0.267087	-0.195752	-0.267233	-0.195898
3.7561	 -0.798701	-0.727821	-0.266234	-0.195353	-0.266378	-0.195498
3.7681	 -0.796158	-0.725728	-0.265386	-0.194956	-0.265529	-0.195099
3.7801	 -0.79363	-0.723647	-0.264543	-0.19456	-0.264685	-0.194701
3.7921	 -0.791119	-0.721578	-0.263706	-0.194165	-0.263846	-0.194305
3.8041	 -0.788623	-0.71952	-0.262874	-0.193771	-0.263013	-0.19391
3.8161	 -0.786144	-0.717474	-0.262048	-0.193379	-0.262184	-0.193515
3.8281	 -0.783679	-0.71544	-0.261226	-0.192987	-0.261362	-0.193122
3.8401	 -0.78123	-0.713417	-0.26041	-0.192597	-0.260544	-0.19273
3.8521	 -0.778797	-0.711405	-0.259599	-0.192207	-0.259731	-0.19234
3.8641	 -0.776378	-0.709404	-0.258793	-0.191819	-0.258924	-0.19195
3.8761	 -0.773974	-0.707415	-0.257991	-0.191432	-0.258121	-0.191562
3.8881	 -0.771586	-0.705436	-0.257195	-0.191046	-0.257324	-0.191174
3.9001	 -0.769212	-0.703469	-0.256404	-0.190661	-0.256531	-0.190788
3.9121	 -0.766852	-0.701512	-0.255617	-0.190277	-0.255743	-0.190403
3.9241	 -0.764507	-0.699566	-0.254836	-0.189894	-0.254961	-0.190019
3.9361	 -0.762176	-0.697631	-0.254059	-0.189513	-0.254183	-0.189637
3.9481	 -0.75986	-0.695706	-0.253287	-0.189133	-0.253409	-0.189255
3.9601	 -0.757557	-0.693791	-0.252519	-0.188753	-0.252641	-0.188875
3.9721	 -0.755269	-0.691887	-0.251756	-0.188375	-0.251877	-0.188495
3.9841	 -0.752994	-0.689994	-0.250998	-0.187998	-0.251117	-0.188117
3.9961	 -0.750733	-0.68811	-0.250244	-0.187622	-0.250362	-0.18774
4.0081	 -0.748485	-0.686237	-0.249495	-0.187247	-0.249612	-0.187365
4.0201	 -0.746251	-0.684374	-0.24875	-0.186874	-0.248867	-0.18699
4.0321	 -0.74403	-0.682521	-0.24801	-0.186501	-0.248125	-0.186616
