1	-4.51394	-1.125
2	-1.12674	-0.5
3	-0.500516	-0.28125
4	-0.281468	-0.18
5	-0.180111	-0.125
6	-0.125064	-0.0918307
7	-0.0918702	-0.0697547
8	-0.069725	-0.0496405
9	-0.0493191	-0.0246289
10	-0.0238729	0.00601132
11	0.00725863	0.0418106
12	0.0436008	0.0824559
13	0.0848401	0.127749
14	0.130778	0.177556
15	0.181277	0.231778
16	0.236241	0.290343
17	0.295593	0.353193
18	0.359276	0.420285
19	0.427244	0.49158
20	0.499457	0.56705
21	0.575885	0.646668
22	0.656501	0.730413
23	0.741283	0.818267
24	0.83021	0.910215
25	0.923266	1.00624
26	1.02044	1.10634
27	1.12171	1.21049
28	1.22707	1.3187
29	1.33651	1.43094
30	1.45002	1.54722
31	1.56759	1.66752
32	1.68922	1.79185
33	1.81489	1.9202
34	1.94461	2.05255
35	2.07836	2.18892
36	2.21614	2.32928
37	2.35795	2.47365
38	2.50378	2.62202
39	2.65363	2.77438
40	2.80749	2.93073
41	2.96536	3.09107
42	3.12724	3.2554
43	3.29312	3.42372
44	3.46301	3.59602
45	3.63689	3.7723
46	3.81477	3.95255
47	3.99664	4.13679
48	4.18251	4.32501
49	4.37236	4.5172
50	4.5662	4.71337
51	4.76403	4.91351
52	4.96585	5.11762
53	5.17164	5.3257
54	5.38142	5.53775
55	5.59518	5.75378
56	5.81292	5.97377
57	6.03464	6.19773
58	6.26033	6.42566
59	6.49	6.65756
60	6.72365	6.89342
61	6.96127	7.13325
62	7.20287	7.37705
63	7.44844	7.62481
64	7.69798	7.87654
65	7.9515	8.13224
66	8.20899	8.39191
67	8.47046	8.65555
68	8.7359	8.92316
69	9.00533	9.19475
70	9.27873	9.47031
71	9.55612	9.74986
72	9.83751	10.0334
73	10.1229	10.3209
74	10.4123	10.6125
75	10.7057	10.908
76	11.0031	11.2076
77	11.3046	11.5112
78	11.6101	11.8189
79	11.9197	12.1308
80	12.2335	12.4467
81	12.5514	12.7668
82	12.8735	13.0912
83	13.1999	13.4199
84	13.5306	13.7529
85	13.8658	14.0905
86	14.2055	14.4326
87	14.5498	14.7795
88	14.899	15.1313
89	15.2531	15.4882
90	15.6125	15.8506
91	15.9774	16.2186
92	16.348	16.5927
93	16.7248	16.9732
94	17.1081	17.3607
95	17.4985	17.7557
96	17.8965	18.1589
97	18.3025	18.5709
98	18.7174	18.9926
99	19.1418	19.4248
100	19.5763	19.8682
101	20.0216	20.3237
102	20.4782	20.7917
103	20.9465	21.2726
104	21.4264	21.766
105	21.9173	22.2708
106	22.418	22.7847
107	22.9258	23.3039
108	23.4366	23.8223
109	23.9444	24.3316
110	24.4406	24.8209
111	24.9138	25.2763
112	25.3504	25.6822
113	25.735	26.0223
114	26.053	26.2824
115	26.2939	26.4592
116	26.4605	26.5133
117	32.7609	43.8416
118	43.8412	58.4325
119	118.948	159.532
120	159.532	559.082
