1	0.498454	1.66667
2	1.99691	4.16667
3	4.49536	7.66667
4	7.99382	12.1667
5	12.4923	17.6667
6	17.9907	24.1473
7	24.4669	30.3761
8	30.6049	31.7658
9	31.854	30.5931
10	30.679	29.6181
11	29.7181	28.9235
12	29.0327	28.405
13	28.52	28.0011
14	28.1198	27.6764
15	27.7976	27.4092
16	27.5319	27.1853
17	27.3087	26.9948
18	27.1185	26.8307
19	26.9543	26.6881
20	26.8111	26.5629
21	26.6852	26.4523
22	26.5737	26.354
23	26.4741	26.266
24	26.3848	26.1868
25	26.3043	26.1154
26	26.2313	26.0506
27	26.1648	25.9916
28	26.1042	25.9377
29	26.0485	25.8883
30	25.9974	25.8429
31	25.9502	25.8011
32	25.9065	25.7625
33	25.866	25.7267
34	25.8284	25.6936
35	25.7933	25.6627
36	25.7606	25.634
37	25.7299	25.6071
38	25.7012	25.582
39	25.6743	25.5585
40	25.649	25.5365
41	25.6251	25.5158
42	25.6026	25.4963
43	25.5814	25.478
44	25.5613	25.4607
45	25.5423	25.4444
46	25.5243	25.4289
47	25.5072	25.4143
48	25.491	25.4005
49	25.4755	25.3873
50	25.4608	25.3749
51	25.4468	25.363
52	25.4335	25.3517
53	25.4207	25.341
54	25.4086	25.3308
55	25.397	25.321
56	25.3858	25.3117
57	25.3752	25.3029
58	25.365	25.2944
59	25.3552	25.2862
60	25.3459	25.2785
61	25.3369	25.271
62	25.3283	25.2639
63	25.32	25.2571
64	25.3121	25.2506
65	25.3044	25.2443
66	25.2971	25.2383
67	25.2901	25.2325
68	25.2833	25.227
69	25.2769	25.2217
70	25.2706	25.2167
71	25.2647	25.2118
72	25.259	25.2072
73	25.2536	25.2028
74	25.2485	25.1986
75	25.2436	25.1946
76	25.239	25.1909
77	25.2347	25.1874
78	25.2307	25.1841
79	25.2269	25.1811
80	25.2236	25.1784
81	25.2205	25.1759
82	25.2178	25.1738
83	25.2155	25.172
84	25.2136	25.1706
85	25.2121	25.1696
86	25.2109	25.1691
87	25.2101	25.1691
88	25.2096	25.1696
89	25.2092	25.1707
90	25.2089	25.1724
91	25.2085	25.1749
92	25.2076	25.1781
93	25.2059	25.1821
94	25.2028	25.1869
95	25.1979	25.1925
96	25.1902	25.1988
97	25.1792	25.2058
98	25.164	25.2133
99	25.1438	25.2212
100	25.1183	25.2293
101	25.0877	25.2376
102	25.0526	25.2459
103	25.0151	25.2545
104	24.978	25.2638
105	24.9452	25.2747
106	24.921	25.2888
107	24.9093	25.3085
108	24.9125	25.3377
109	24.9313	25.3832
110	24.9654	25.4571
111	25.0163	25.5855
112	25.0983	25.8344
113	25.2766	26.4142
114	25.8145	28.2496
115	27.8598	38.8042
116	39.378	4.42666
117	0.855428	49.4346
118	49.4346	0.441893
119	0.260298	49.7803
120	49.7803	0.178218
