1	0.602693	4.78032
2	3.88433	12.1644
3	10.212	22.5511
4	19.5402	35.9381
5	31.8681	52.3114
6	47.1947	69.7069
7	64.947	75.782
8	75.8943	73.1101
9	74.4565	70.6452
10	71.7363	68.9177
11	69.8217	67.6487
12	68.4383	66.6732
13	67.3879	65.8976
14	66.56	65.2654
15	65.8891	64.7399
16	65.3337	64.2963
17	64.8661	63.9171
18	64.467	63.5896
19	64.1225	63.304
20	63.8221	63.0532
21	63.5582	62.8314
22	63.3245	62.6341
23	63.1163	62.4577
24	62.9299	62.2992
25	62.762	62.1562
26	62.6103	62.0268
27	62.4726	61.9092
28	62.3472	61.802
29	62.2326	61.7042
30	62.1278	61.6146
31	62.0317	61.5326
32	61.9434	61.4575
33	61.8625	61.3888
34	61.7884	61.3263
35	61.7208	61.2697
36	61.6597	61.2193
37	61.6051	61.1754
38	61.5577	61.1389
39	61.5182	61.1109
40	61.4879	61.0932
41	61.4685	61.0879
42	61.4624	61.0975
43	61.472	61.1237
44	61.4994	61.1661
45	61.5449	61.219
46	61.604	61.2665
47	61.6634	61.2749
48	61.6939	61.1824
49	61.6412	60.8837
50	61.4119	60.2024
51	60.8408	58.8486
52	59.6011	56.5255
53	57.0605	54.1487
54	53.2594	55.5347
55	53.5885	63.2393
56	62.6647	93.0681
57	93.1693	117.189
58	117.189	2.65836
59	2.55437	118.91
60	118.91	0.933581
