1e-05	 -300000	9.9997e+09	-299990	9.9997e+09	-299995	9.9997e+09
0.00241	 -1244.81	170929	-1234.87	170938	-1239.97	170933
0.00481	 -623.701	42598.8	-613.82	42608.7	-618.86	42603.6
0.00721	 -416.089	18820.6	-406.267	18830.4	-411.249	18825.4
0.00961	 -312.175	10516	-302.411	10525.7	-307.335	10520.8
0.01201	 -249.792	6683.09	-240.086	6692.8	-244.953	6687.93
0.01441	 -208.189	4607.65	-198.541	4617.3	-203.351	4612.49
0.01681	 -178.465	3360.41	-168.874	3370	-173.628	3365.24
0.01921	 -156.169	2553.68	-146.634	2563.22	-151.333	2558.52
0.02161	 -138.825	2002.54	-129.346	2012.02	-133.99	2007.37
0.02401	 -124.948	1609.72	-115.525	1619.14	-120.115	1614.55
0.02641	 -113.593	1320.12	-104.225	1329.49	-108.763	1324.95
0.02881	 -104.131	1100.67	-94.8174	1109.98	-99.3016	1105.49
0.03121	 -96.123	930.504	-86.8642	939.762	-91.2962	935.33
0.03361	 -89.2592	795.985	-80.0543	805.19	-84.4345	800.81
0.03601	 -83.3102	687.866	-74.1588	697.018	-78.4879	692.689
0.03841	 -78.1047	599.711	-69.0063	608.809	-73.2848	604.531
0.04081	 -73.5114	526.925	-64.4657	535.971	-68.6942	531.742
0.04321	 -69.4284	466.16	-60.4349	475.154	-64.6139	470.975
0.04561	 -65.7751	414.931	-56.8334	423.873	-60.9635	419.743
0.04801	 -62.487	371.36	-53.5967	380.25	-57.6785	376.169
0.05041	 -59.512	334.008	-50.6727	342.847	-54.7067	338.813
0.05281	 -56.8074	301.757	-48.0188	310.546	-52.0054	306.559
0.05521	 -54.338	273.731	-45.5995	282.469	-49.5394	278.529
0.05761	 -52.0743	249.229	-43.3857	257.918	-47.2793	254.024
0.06001	 -49.9917	227.694	-41.3525	236.333	-45.2003	232.485
0.06241	 -48.0692	208.67	-39.4791	217.26	-43.2817	213.457
0.06481	 -46.2892	191.787	-37.7477	200.329	-41.5056	196.571
0.06721	 -44.6362	176.741	-36.1431	185.234	-39.8567	181.52
0.06961	 -43.0973	163.278	-34.652	171.723	-38.3219	168.053
0.07201	 -41.6609	151.187	-33.2632	159.584	-36.8898	155.958
0.07441	 -40.3172	140.291	-31.9667	148.642	-35.5505	145.058
0.07681	 -39.0574	130.441	-30.7537	138.744	-34.2953	135.203
0.07921	 -37.874	121.508	-29.6168	129.765	-33.1165	126.266
0.08161	 -36.7602	113.386	-28.5491	121.597	-32.0074	118.138
0.08401	 -35.71	105.98	-27.5447	114.145	-30.9621	110.728
0.08641	 -34.7182	99.21	-26.5982	107.33	-29.9752	103.953
0.08881	 -33.78	93.0075	-25.7051	101.082	-29.042	97.7454
0.09121	 -32.8911	87.3118	-24.8609	95.342	-28.1583	92.0446
0.09361	 -32.0479	82.0705	-24.062	90.0564	-27.3203	86.7981
0.09601	 -31.2467	77.2376	-23.3049	85.1794	-26.5245	81.9598
0.09841	 -30.4847	72.7728	-22.5866	80.6709	-25.768	77.4895
0.10081	 -29.759	68.6405	-21.9042	76.4953	-25.0478	73.3517
0.10321	 -29.067	64.8095	-21.2552	72.6212	-24.3614	69.515
0.10561	 -28.4064	61.2518	-20.6373	69.0209	-23.7066	65.9516
0.10801	 -27.7752	57.9428	-20.0485	65.6695	-23.0812	62.6368
0.11041	 -27.1715	54.8605	-19.4868	62.5452	-22.4834	59.5486
0.11281	 -26.5934	51.9853	-18.9505	59.6283	-21.9113	56.6674
0.11521	 -26.0394	49.2996	-18.4379	56.9011	-21.3634	53.9756
0.11761	 -25.508	46.7875	-17.9476	54.3479	-20.8382	51.4574
0.12001	 -24.9979	44.435	-17.4783	51.9546	-20.3343	49.0986
0.12241	 -24.5078	42.2291	-17.0286	49.7083	-19.8505	46.8864
0.12481	 -24.0365	40.1585	-16.5976	47.5975	-19.3857	44.8093
0.12721	 -23.5831	38.2125	-16.1839	45.6117	-18.9387	42.8569
0.12961	 -23.1464	36.3819	-15.7868	43.7414	-18.5086	41.0197
0.13201	 -22.7256	34.6579	-15.4053	41.9781	-18.0944	39.289
0.13441	 -22.3198	33.0327	-15.0385	40.314	-17.6954	37.6571
0.13681	 -21.9282	31.4992	-14.6856	38.7418	-17.3106	36.1168
0.13921	 -21.5502	30.051	-14.346	37.2552	-16.9394	34.6617
0.14161	 -21.1849	28.6819	-14.0188	35.848	-16.5811	33.2858
0.14401	 -20.8319	27.3867	-13.7036	34.515	-16.2351	31.9836
0.14641	 -20.4904	26.1603	-13.3997	33.2511	-15.9007	30.7501
0.14881	 -20.1599	24.9982	-13.1065	32.0517	-15.5773	29.5808
0.15121	 -19.84	23.896	-12.8235	30.9125	-15.2646	28.4714
0.15361	 -19.53	22.85	-12.5502	29.8298	-14.9618	27.4182
0.15601	 -19.2295	21.8566	-12.2862	28.7999	-14.6687	26.4174
0.15841	 -18.9382	20.9124	-12.031	27.8196	-14.3848	25.4658
0.16081	 -18.6556	20.0144	-11.7843	26.8857	-14.1096	24.5604
0.16321	 -18.3812	19.1598	-11.5456	25.9955	-13.8428	23.6983
0.16561	 -18.1148	18.346	-11.3145	25.1463	-13.584	22.8769
0.16801	 -17.8561	17.5705	-11.0909	24.3358	-13.3328	22.0938
0.17041	 -17.6046	16.8312	-10.8742	23.5615	-13.089	21.3468
0.17281	 -17.3601	16.1258	-10.6643	22.8216	-12.8523	20.6337
0.17521	 -17.1223	15.4525	-10.4609	22.114	-12.6223	19.9526
0.17761	 -16.8909	14.8095	-10.2636	21.4369	-12.3987	19.3017
0.18001	 -16.6657	14.195	-10.0722	20.7886	-12.1814	18.6794
0.18241	 -16.4465	13.6076	-9.88652	20.1675	-11.9701	18.0839
0.18481	 -16.2329	13.0456	-9.70628	19.5722	-11.7645	17.514
0.18721	 -16.0248	12.5079	-9.53126	19.0014	-11.5644	16.9682
0.18961	 -15.822	11.993	-9.36128	18.4536	-11.3697	16.4452
0.19201	 -15.6242	11.4997	-9.19612	17.9278	-11.18	15.9439
0.19441	 -15.4313	11.0271	-9.03561	17.4227	-10.9953	15.463
0.19681	 -15.2431	10.5739	-8.87957	16.9374	-10.8154	15.0016
0.19921	 -15.0595	10.1392	-8.72783	16.4709	-10.64	14.5587
0.20161	 -14.8802	9.7221	-8.58023	16.0221	-10.469	14.1333
0.20401	 -14.7052	9.32171	-8.43662	15.5903	-10.3023	13.7246
0.20641	 -14.5342	8.9372	-8.29685	15.1745	-10.1397	13.3317
0.20881	 -14.3671	8.5678	-8.16078	14.7742	-9.98108	12.9539
0.21121	 -14.2039	8.2128	-8.02829	14.3884	-9.82628	12.5904
0.21361	 -14.0443	7.87149	-7.89924	14.0165	-9.67518	12.2406
0.21601	 -13.8882	7.54324	-7.77352	13.658	-9.52767	11.9038
0.21841	 -13.7356	7.22744	-7.65101	13.3121	-9.38362	11.5795
0.22081	 -13.5863	6.92351	-7.5316	12.9783	-9.24292	11.2669
0.22321	 -13.4403	6.63091	-7.41518	12.656	-9.10547	10.9657
0.22561	 -13.2973	6.34913	-7.30166	12.3448	-8.97115	10.6753
0.22801	 -13.1573	6.07769	-7.19094	12.0441	-8.83988	10.3951
0.23041	 -13.0203	5.81611	-7.08293	11.7535	-8.71155	10.1248
0.23281	 -12.886	5.56397	-6.97753	11.4725	-8.58608	9.86394
0.23521	 -12.7546	5.32086	-6.87467	11.2008	-8.46338	9.61205
0.23761	 -12.6257	5.08639	-6.77425	10.9379	-8.34335	9.36877
0.24001	 -12.4995	4.86019	-6.67622	10.6835	-8.22594	9.13373
0.24241	 -12.3757	4.6419	-6.58048	10.4372	-8.11104	8.90658
0.24481	 -12.2544	4.4312	-6.48697	10.1986	-7.9986	8.68699
0.24721	 -12.1354	4.22776	-6.39561	9.96758	-7.88854	8.47465
0.24961	 -12.0188	4.03129	-6.30635	9.74369	-7.78079	8.26925
0.25201	 -11.9043	3.8415	-6.21912	9.52667	-7.67529	8.0705
0.25441	 -11.792	3.65812	-6.13385	9.31626	-7.57197	7.87815
0.25681	 -11.6818	3.4809	-6.05049	9.11219	-7.47076	7.69192
