0.0001	 -29995.5	9.997e+07	
0.0121	 -243.476	6586.67	
0.0241	 -120.028	1601.71	
0.0361	 -78.6583	688.679	
0.0481	 -57.9376	374.288	
0.0600999	 -45.4988	231.356	
0.0720999	 -37.2081	155.159	
0.0840999	 -31.2906	110.096	
0.0960999	 -26.8582	81.4233	
0.1081	 -23.4167	62.1588	
0.1201	 -20.6697	48.6593	
0.1321	 -18.4282	38.8772	
0.1441	 -16.5662	31.5923	
0.1561	 -14.9965	26.0423	
0.1681	 -13.6566	21.7321	
0.1801	 -12.5008	18.3292	
0.1921	 -11.4946	15.604	
0.2041	 -10.6117	13.394	
0.2161	 -9.83172	11.582	
0.2281	 -9.13839	10.0815	
0.2401	 -8.51874	8.82794	
0.2521	 -7.96227	7.77231	
0.2641	 -7.46036	6.87683	
0.2761	 -7.00589	6.11212	
0.2881	 -6.59291	5.45506	
0.3001	 -6.21643	4.8873	
0.3121	 -5.87219	4.39409	
0.3241	 -5.5566	3.96353	
0.3361	 -5.26653	3.58593	
0.3481	 -4.9993	3.25333	
0.3601	 -4.75261	2.95917	
0.3721	 -4.5244	2.698	
0.3841	 -4.31291	2.46526	
0.3961	 -4.11656	2.25713	
0.4081	 -3.93399	2.07039	
0.4201	 -3.76395	1.9023	
0.4321	 -3.60536	1.75054	
0.4441	 -3.45724	1.61312	
0.4561	 -3.31873	1.48834	
0.4681	 -3.18904	1.37473	
0.4801	 -3.06746	1.27102	
0.4921	 -2.95335	1.17611	
0.5041	 -2.84615	1.08905	
0.5161	 -2.74533	1.00901	
0.5281	 -2.6504	0.935252	
0.5401	 -2.56095	0.867142	
0.5521	 -2.47657	0.804118	
0.5641	 -2.39691	0.745686	
0.5761	 -2.32163	0.691409	
0.5881	 -2.25044	0.640899	
0.600099	 -2.18304	0.593813	
0.612099	 -2.1192	0.549846	
0.624099	 -2.05867	0.508725	
0.636099	 -2.00123	0.470207	
0.648099	 -1.94669	0.434074	
0.660099	 -1.89486	0.400132	
0.672099	 -1.84557	0.368205	
0.684099	 -1.79865	0.338135	
0.696099	 -1.75397	0.309779	
0.708099	 -1.71139	0.28301	
0.720099	 -1.67077	0.257711	
0.732099	 -1.632	0.233776	
0.744099	 -1.59498	0.211109	
0.756099	 -1.55959	0.189623	
