1	0.696362	4.86503
2	4.14413	12.2933
3	10.6304	22.7235
4	20.1172	36.1539
5	32.6038	52.5693
6	48.0884	69.912
7	65.8534	75.7711
8	76.0204	73.0727
9	74.2888	70.6211
10	71.6105	68.9025
11	69.7304	67.6392
12	68.3678	66.6676
13	67.3307	65.8948
14	66.5118	65.2648
15	65.8472	64.741
16	65.2963	64.2988
17	64.8321	63.9207
18	64.4355	63.5941
19	64.0929	63.3093
20	63.794	63.0591
21	63.5311	62.8378
22	63.2983	62.6409
23	63.0907	62.4648
24	62.9047	62.3065
25	62.7372	62.1637
26	62.5857	62.0343
27	62.4481	61.9168
28	62.3228	61.8096
29	62.2084	61.7116
30	62.1036	61.6219
31	62.0075	61.5396
32	61.9194	61.4642
33	61.8385	61.3952
34	61.7646	61.3321
35	61.6972	61.2751
36	61.6364	61.224
37	61.5823	61.1795
38	61.5354	61.1422
39	61.4965	61.1135
40	61.467	61.0951
41	61.4486	61.0894
42	61.4438	61.099
43	61.4553	61.126
44	61.4855	61.1707
45	61.5358	61.2284
46	61.6032	61.2848
47	61.6771	61.3087
48	61.7331	61.2418
49	61.7256	60.9842
50	61.5765	60.3642
51	61.1483	59.0737
52	60.1476	56.6671
53	57.8094	53.7133
54	52.9097	54.64
55	50.8443	62.8283
56	61.3598	93.0324
57	93.0783	117.189
58	117.189	2.57872
59	2.45193	118.91
60	118.91	0.928316
