0.0001	 -30000	9.997e+07	
0.00209999	 -1428.58	225331	
0.00409998	 -731.711	58757.3	
0.00609997	 -491.806	26383	
0.00809996	 -370.372	14871.4	
0.0100999	 -297.031	9506.03	
0.0120999	 -247.935	6582.27	
0.0140999	 -212.767	4817.21	
0.0160999	 -186.336	3671.58	
0.0180999	 -165.747	2886.69	
0.0200999	 -149.254	2325.96	
0.0220999	 -135.747	1911.73	
0.0240999	 -124.482	1597.27	
0.0260999	 -114.943	1353.05	
0.0280999	 -106.762	1159.7	
0.0300998	 -99.6683	1004.08	
0.0320998	 -93.4584	877.039	
0.0340998	 -87.977	772.017	
0.0360998	 -83.1029	684.241	
0.0380998	 -78.7406	610.157	
0.0400998	 -74.8133	547.08	
0.0420998	 -71.2593	492.95	
0.0440998	 -68.0276	446.167	
0.0460998	 -65.0762	405.47	
0.0480998	 -62.3704	369.859	
0.0500997	 -59.8805	338.528	
0.0520997	 -57.5819	310.826	
0.0540997	 -55.4531	286.219	
0.0560997	 -53.4762	264.269	
0.0580997	 -51.6354	244.61	
0.0600997	 -49.9171	226.94	
0.0620997	 -48.3094	211.002	
0.0640997	 -46.8021	196.58	
0.0660997	 -45.386	183.491	
0.0680997	 -44.0531	171.577	
0.0700996	 -42.7962	160.706	
0.0720996	 -41.6091	150.759	
0.0740996	 -40.486	141.638	
0.0760996	 -39.422	133.255	
0.0780996	 -38.4125	125.534	
0.0800996	 -37.4534	118.408	
0.0820996	 -36.541	111.819	
0.0840996	 -35.672	105.716	
0.0860996	 -34.8434	100.052	
0.0880996	 -34.0524	94.7882	
0.0900995	 -33.2965	89.8876	
0.0920995	 -32.5735	85.3187	
0.0940995	 -31.8811	81.053	
0.0960995	 -31.2176	77.0647	
0.0980995	 -30.5812	73.331	
0.100099	 -29.9702	69.8311	
0.102099	 -29.3831	66.5465	
0.104099	 -28.8186	63.4604	
0.106099	 -28.2754	60.5575	
0.108099	 -27.7522	57.824	
0.110099	 -27.2481	55.2473	
0.112099	 -26.762	52.8161	
0.114099	 -26.2929	50.5198	
0.116099	 -25.8399	48.3491	
0.118099	 -25.4023	46.2953	
0.120099	 -24.9793	44.3502	
0.122099	 -24.5701	42.5068	
0.124099	 -24.1742	40.7581	
0.126099	 -23.7908	39.0982	
0.128099	 -23.4193	37.5212	
0.130099	 -23.0593	36.022	
0.132099	 -22.7102	34.5956	
0.134099	 -22.3715	33.2377	
0.136099	 -22.0427	31.9441	
0.138099	 -21.7235	30.711	
0.140099	 -21.4134	29.5347	
0.142099	 -21.112	28.4121	
0.144099	 -20.819	27.3399	
0.146099	 -20.534	26.3154	
0.148099	 -20.2567	25.3359	
0.150099	 -19.9868	24.3989	
0.152099	 -19.724	23.5021	
0.154099	 -19.468	22.6434	
0.156099	 -19.2185	21.8206	
0.158099	 -18.9754	21.032	
0.160099	 -18.7384	20.2757	
0.162099	 -18.5072	19.5501	
0.164099	 -18.2816	18.8537	
0.166099	 -18.0615	18.1849	
0.168099	 -17.8466	17.5424	
0.170099	 -17.6368	16.925	
0.172099	 -17.4318	16.3313	
0.174099	 -17.2316	15.7603	
0.176099	 -17.0359	15.2109	
0.178099	 -16.8446	14.682	
0.180099	 -16.6575	14.1727	
0.182099	 -16.4745	13.6822	
0.184099	 -16.2956	13.2095	
0.186099	 -16.1204	12.7539	
0.188099	 -15.949	12.3145	
0.190099	 -15.7812	11.8907	
0.192099	 -15.6169	11.4818	
0.194099	 -15.456	11.0872	
0.196099	 -15.2984	10.7061	
0.198099	 -15.1439	10.3382	
0.200099	 -14.9926	9.98269	
0.202099	 -14.8442	9.63919	
0.204099	 -14.6988	9.30717	
0.206099	 -14.5561	8.98616	
0.208099	 -14.4162	8.67571	
0.210099	 -14.279	8.3754	
0.212099	 -14.1443	8.08482	
0.214099	 -14.0122	7.80358	
0.216099	 -13.8825	7.53132	
0.218099	 -13.7552	7.26769	
0.220099	 -13.6302	7.01236	
0.222099	 -13.5075	6.765	
0.224099	 -13.3869	6.52532	
0.226099	 -13.2685	6.29302	
0.228099	 -13.1522	6.06783	
0.230099	 -13.0379	5.84948	
0.232099	 -12.9255	5.63772	
0.234099	 -12.8151	5.43232	
0.236099	 -12.7065	5.23304	
0.238099	 -12.5998	5.03966	
0.240099	 -12.4949	4.85197	
0.242099	 -12.3916	4.66977	
0.244099	 -12.2901	4.49286	
0.246099	 -12.1902	4.32107	
0.248099	 -12.092	4.1542	
0.250099	 -11.9953	3.99211	
0.252099	 -11.9001	3.83461	
0.254099	 -11.8064	3.68155	
0.256099	 -11.7142	3.53279	
0.258099	 -11.6235	3.38819	
0.260099	 -11.5341	3.24759	
0.262099	 -11.4461	3.11088	
0.264099	 -11.3594	2.97792	
0.266099	 -11.274	2.84858	
0.268099	 -11.1899	2.72277	
0.270099	 -11.1071	2.60035	
0.272099	 -11.0254	2.48122	
0.274099	 -10.945	2.36529	
0.276099	 -10.8657	2.25244	
0.278099	 -10.7875	2.14257	
0.280099	 -10.7105	2.03561	
0.282099	 -10.6346	1.93145	
0.284099	 -10.5597	1.83002	
0.286099	 -10.4859	1.73122	
0.288099	 -10.4131	1.63498	
0.290099	 -10.3413	1.54122	
0.292099	 -10.2705	1.44986	
0.294099	 -10.2007	1.36084	
0.296099	 -10.1318	1.27408	
0.298099	 -10.0638	1.18953	
0.300098	 -9.99672	1.1071	
0.302098	 -9.93054	1.02675	
0.304098	 -9.86523	0.948405	
0.306098	 -9.80077	0.872015	
0.308098	 -9.73715	0.797523	
0.310098	 -9.67435	0.724874	
0.312098	 -9.61235	0.654016	
0.314098	 -9.55115	0.584897	
0.316098	 -9.49071	0.517471	
0.318098	 -9.43104	0.451688	
0.320098	 -9.37212	0.387504	
0.322098	 -9.31392	0.324874	
0.324098	 -9.25645	0.263756	
0.326098	 -9.19968	0.204108	
0.328098	 -9.1436	0.145891	
0.330098	 -9.0882	0.0890649	
0.332098	 -9.03347	0.0335933	
0.334098	 -8.97939	-0.0205604	
0.336098	 -8.92596	-0.0734314	
0.338098	 -8.87316	-0.125054	
0.340098	 -8.82098	-0.17546	
0.342098	 -8.76941	-0.224682	
0.344098	 -8.71844	-0.272752	
0.346098	 -8.66806	-0.319699	
0.348098	 -8.61826	-0.365552	
0.350098	 -8.56902	-0.410339	
0.352098	 -8.52035	-0.454088	
0.354098	 -8.47223	-0.496825	
0.356098	 -8.42464	-0.538576	
0.358098	 -8.37759	-0.579366	
0.360098	 -8.33106	-0.619219	
0.362098	 -8.28505	-0.658159	
0.364098	 -8.23954	-0.696208	
0.366098	 -8.19452	-0.733389	
0.368098	 -8.15	-0.769722	
0.370098	 -8.10596	-0.80523	
0.372098	 -8.06239	-0.839932	
0.374098	 -8.01929	-0.873847	
0.376098	 -7.97664	-0.906996	
0.378098	 -7.93445	-0.939396	
0.380098	 -7.8927	-0.971066	
0.382098	 -7.85139	-1.00202	
0.384098	 -7.81051	-1.03228	
0.386098	 -7.77005	-1.06187	
0.388098	 -7.73001	-1.09079	
0.390098	 -7.69037	-1.11906	
0.392098	 -7.65115	-1.1467	
0.394098	 -7.61232	-1.17372	
0.396098	 -7.57388	-1.20014	
0.398098	 -7.53583	-1.22597	
0.400098	 -7.49816	-1.25122	
0.402098	 -7.46087	-1.27592	
0.404098	 -7.42394	-1.30006	
0.406098	 -7.38738	-1.32367	
0.408098	 -7.35118	-1.34675	
0.410098	 -7.31533	-1.36933	
0.412098	 -7.27982	-1.3914	
0.414098	 -7.24466	-1.41298	
0.416098	 -7.20984	-1.43408	
0.418098	 -7.17535	-1.45472	
0.420098	 -7.14119	-1.4749	
0.422098	 -7.10736	-1.49463	
0.424098	 -7.07384	-1.51393	
0.426098	 -7.04064	-1.5328	
0.428098	 -7.00774	-1.55125	
0.430098	 -6.97516	-1.56929	
0.432098	 -6.94287	-1.58693	
0.434098	 -6.91088	-1.60418	
0.436098	 -6.87919	-1.62105	
0.438098	 -6.84779	-1.63754	
0.440098	 -6.81667	-1.65367	
0.442098	 -6.78583	-1.66944	
0.444098	 -6.75527	-1.68486	
0.446098	 -6.72498	-1.69994	
0.448098	 -6.69497	-1.71468	
0.450098	 -6.66522	-1.72909	
0.452098	 -6.63573	-1.74318	
0.454098	 -6.60651	-1.75696	
0.456098	 -6.57754	-1.77043	
0.458098	 -6.54882	-1.78359	
0.460098	 -6.52035	-1.79646	
0.462098	 -6.49213	-1.80904	
0.464098	 -6.46416	-1.82134	
0.466098	 -6.43642	-1.83336	
0.468098	 -6.40892	-1.84511	
0.470098	 -6.38165	-1.8566	
0.472098	 -6.35462	-1.86782	
0.474098	 -6.32781	-1.87879	
0.476098	 -6.30123	-1.88951	
0.478098	 -6.27487	-1.89998	
0.480098	 -6.24873	-1.91022	
0.482098	 -6.22281	-1.92022	
0.484098	 -6.1971	-1.92998	
0.486098	 -6.1716	-1.93953	
0.488098	 -6.14631	-1.94885	
0.490098	 -6.12123	-1.95796	
0.492098	 -6.09635	-1.96685	
0.494098	 -6.07168	-1.97554	
0.496098	 -6.0472	-1.98402	
0.498098	 -6.02292	-1.9923	
0.500097	 -5.99883	-2.00039	
0.502097	 -5.97494	-2.00829	
0.504097	 -5.95123	-2.01599	
0.506097	 -5.92771	-2.02352	
0.508097	 -5.90438	-2.03086	
0.510097	 -5.88123	-2.03802	
0.512097	 -5.85826	-2.04501	
0.514097	 -5.83547	-2.05184	
0.516097	 -5.81286	-2.05849	
0.518097	 -5.79042	-2.06498	
0.520097	 -5.76815	-2.07131	
0.522097	 -5.74605	-2.07748	
0.524097	 -5.72413	-2.0835	
0.526097	 -5.70237	-2.08937	
0.528097	 -5.68077	-2.09509	
0.530097	 -5.65934	-2.10066	
0.532097	 -5.63807	-2.10609	
0.534097	 -5.61695	-2.11138	
0.536097	 -5.596	-2.11653	
0.538097	 -5.5752	-2.12155	
0.540097	 -5.55455	-2.12643	
0.542097	 -5.53406	-2.13119	
0.544097	 -5.51372	-2.13582	
0.546097	 -5.49353	-2.14032	
0.548097	 -5.47348	-2.1447	
0.550097	 -5.45358	-2.14896	
0.552097	 -5.43383	-2.15311	
0.554097	 -5.41421	-2.15714	
0.556097	 -5.39474	-2.16105	
0.558097	 -5.37541	-2.16485	
0.560097	 -5.35621	-2.16854	
0.562097	 -5.33716	-2.17213	
0.564097	 -5.31823	-2.17561	
0.566097	 -5.29944	-2.17899	
0.568097	 -5.28079	-2.18226	
0.570097	 -5.26226	-2.18544	
0.572097	 -5.24386	-2.18852	
0.574097	 -5.2256	-2.1915	
0.576097	 -5.20746	-2.19439	
0.578097	 -5.18944	-2.19719	
0.580097	 -5.17155	-2.19989	
0.582097	 -5.15378	-2.20251	
0.584097	 -5.13613	-2.20504	
0.586097	 -5.11861	-2.20748	
0.588097	 -5.1012	-2.20984	
0.590097	 -5.08391	-2.21212	
0.592097	 -5.06674	-2.21431	
0.594097	 -5.04968	-2.21643	
0.596097	 -5.03274	-2.21847	
0.598097	 -5.01591	-2.22043	
0.600097	 -4.99919	-2.22231	
0.602097	 -4.98259	-2.22412	
0.604097	 -4.96609	-2.22586	
0.606097	 -4.9497	-2.22753	
0.608097	 -4.93342	-2.22913	
0.610097	 -4.91725	-2.23066	
0.612097	 -4.90118	-2.23212	
0.614097	 -4.88522	-2.23351	
0.616097	 -4.86936	-2.23484	
0.618097	 -4.85361	-2.23611	
0.620097	 -4.83795	-2.23731	
0.622097	 -4.8224	-2.23845	
0.624097	 -4.80695	-2.23953	
0.626097	 -4.79159	-2.24055	
0.628097	 -4.77633	-2.24152	
0.630097	 -4.76117	-2.24242	
0.632097	 -4.74611	-2.24327	
0.634097	 -4.73114	-2.24406	
0.636097	 -4.71626	-2.2448	
0.638097	 -4.70148	-2.24549	
0.640097	 -4.68679	-2.24612	
0.642097	 -4.67219	-2.24671	
0.644097	 -4.65769	-2.24724	
0.646097	 -4.64327	-2.24772	
0.648097	 -4.62894	-2.24815	
0.650097	 -4.6147	-2.24854	
0.652097	 -4.60054	-2.24888	
0.654097	 -4.58648	-2.24917	
0.656097	 -4.5725	-2.24942	
0.658097	 -4.5586	-2.24962	
0.660097	 -4.54479	-2.24978	
0.662097	 -4.53106	-2.24989	
0.664097	 -4.51741	-2.24997	
0.666097	 -4.50385	-2.25	
0.668097	 -4.49037	-2.24999	
0.670097	 -4.47697	-2.24994	
0.672097	 -4.46364	-2.24985	
0.674097	 -4.4504	-2.24973	
0.676097	 -4.43724	-2.24956	
0.678097	 -4.42415	-2.24936	
0.680097	 -4.41114	-2.24912	
0.682097	 -4.3982	-2.24885	
0.684097	 -4.38535	-2.24854	
0.686097	 -4.37256	-2.2482	
0.688097	 -4.35985	-2.24782	
0.690097	 -4.34722	-2.24741	
0.692097	 -4.33466	-2.24696	
0.694097	 -4.32217	-2.24649	
0.696097	 -4.30975	-2.24598	
0.698097	 -4.2974	-2.24544	
0.700096	 -4.28512	-2.24487	
0.702096	 -4.27292	-2.24427	
0.704096	 -4.26078	-2.24364	
0.706096	 -4.24871	-2.24298	
0.708096	 -4.23671	-2.2423	
0.710096	 -4.22478	-2.24158	
0.712096	 -4.21291	-2.24084	
0.714096	 -4.20111	-2.24007	
0.716096	 -4.18938	-2.23928	
0.718096	 -4.17771	-2.23846	
0.720096	 -4.16611	-2.23761	
0.722096	 -4.15457	-2.23674	
0.724096	 -4.14309	-2.23585	
0.726096	 -4.13168	-2.23493	
0.728096	 -4.12033	-2.23398	
0.730096	 -4.10905	-2.23302	
0.732096	 -4.09782	-2.23203	
0.734096	 -4.08666	-2.23102	
0.736096	 -4.07555	-2.22998	
0.738096	 -4.06451	-2.22893	
0.740096	 -4.05353	-2.22785	
0.742096	 -4.0426	-2.22675	
0.744096	 -4.03174	-2.22564	
0.746096	 -4.02093	-2.2245	
0.748096	 -4.01018	-2.22334	
0.750096	 -3.99949	-2.22217	
0.752096	 -3.98885	-2.22097	
0.754096	 -3.97827	-2.21976	
0.756096	 -3.96775	-2.21852	
0.758096	 -3.95728	-2.21727	
0.760096	 -3.94687	-2.21601	
0.762096	 -3.93651	-2.21472	
0.764096	 -3.92621	-2.21342	
0.766096	 -3.91596	-2.2121	
0.768096	 -3.90576	-2.21076	
0.770096	 -3.89562	-2.20941	
0.772096	 -3.88553	-2.20805	
0.774096	 -3.87549	-2.20666	
0.776096	 -3.8655	-2.20527	
0.778096	 -3.85556	-2.20386	
0.780096	 -3.84568	-2.20243	
0.782096	 -3.83585	-2.20099	
0.784096	 -3.82606	-2.19953	
0.786096	 -3.81633	-2.19807	
0.788096	 -3.80664	-2.19658	
0.790096	 -3.79701	-2.19509	
0.792096	 -3.78742	-2.19358	
0.794096	 -3.77788	-2.19206	
0.796096	 -3.76839	-2.19053	
0.798096	 -3.75895	-2.18898	
0.800096	 -3.74955	-2.18742	
0.802096	 -3.7402	-2.18586	
0.804096	 -3.7309	-2.18428	
0.806096	 -3.72164	-2.18268	
0.808096	 -3.71243	-2.18108	
0.810096	 -3.70327	-2.17947	
0.812096	 -3.69414	-2.17784	
0.814096	 -3.68507	-2.17621	
0.816096	 -3.67604	-2.17457	
0.818096	 -3.66705	-2.17291	
0.820096	 -3.65811	-2.17125	
0.822096	 -3.64921	-2.16957	
0.824096	 -3.64035	-2.16789	
0.826096	 -3.63154	-2.1662	
0.828096	 -3.62277	-2.1645	
0.830096	 -3.61404	-2.16279	
0.832096	 -3.60535	-2.16107	
0.834096	 -3.59671	-2.15934	
0.836096	 -3.58811	-2.15761	
0.838096	 -3.57954	-2.15586	
0.840096	 -3.57102	-2.15411	
0.842096	 -3.56254	-2.15235	
0.844096	 -3.5541	-2.15059	
0.846096	 -3.5457	-2.14881	
0.848096	 -3.53734	-2.14703	
0.850096	 -3.52901	-2.14524	
0.852096	 -3.52073	-2.14345	
0.854096	 -3.51249	-2.14165	
0.856096	 -3.50428	-2.13984	
0.858096	 -3.49611	-2.13802	
0.860096	 -3.48798	-2.1362	
0.862096	 -3.47989	-2.13438	
0.864096	 -3.47184	-2.13254	
0.866096	 -3.46382	-2.1307	
0.868096	 -3.45584	-2.12886	
0.870096	 -3.4479	-2.12701	
0.872096	 -3.43999	-2.12515	
0.874096	 -3.43212	-2.12329	
0.876096	 -3.42428	-2.12143	
0.878096	 -3.41648	-2.11955	
0.880096	 -3.40872	-2.11768	
0.882096	 -3.40099	-2.1158	
0.884096	 -3.3933	-2.11391	
0.886096	 -3.38564	-2.11202	
0.888096	 -3.37801	-2.11013	
0.890096	 -3.37042	-2.10823	
0.892096	 -3.36287	-2.10633	
0.894096	 -3.35535	-2.10442	
0.896096	 -3.34786	-2.10251	
0.898096	 -3.3404	-2.10059	
0.900095	 -3.33298	-2.09867	
0.902095	 -3.32559	-2.09675	
0.904095	 -3.31823	-2.09483	
0.906095	 -3.31091	-2.0929	
0.908095	 -3.30362	-2.09096	
0.910095	 -3.29636	-2.08903	
0.912095	 -3.28913	-2.08709	
0.914095	 -3.28193	-2.08515	
0.916095	 -3.27477	-2.0832	
0.918095	 -3.26763	-2.08125	
0.920095	 -3.26053	-2.0793	
0.922095	 -3.25346	-2.07735	
0.924095	 -3.24642	-2.07539	
0.926095	 -3.23941	-2.07343	
0.928095	 -3.23243	-2.07147	
0.930095	 -3.22548	-2.06951	
0.932095	 -3.21855	-2.06754	
0.934095	 -3.21166	-2.06558	
0.936095	 -3.2048	-2.06361	
0.938095	 -3.19797	-2.06164	
0.940095	 -3.19117	-2.05966	
0.942095	 -3.18439	-2.05769	
0.944095	 -3.17765	-2.05571	
0.946095	 -3.17093	-2.05373	
0.948095	 -3.16424	-2.05175	
0.950095	 -3.15758	-2.04977	
0.952095	 -3.15095	-2.04778	
0.954095	 -3.14434	-2.0458	
0.956095	 -3.13776	-2.04381	
0.958095	 -3.13121	-2.04182	
0.960095	 -3.12469	-2.03984	
0.962095	 -3.11819	-2.03785	
0.964095	 -3.11173	-2.03586	
0.966095	 -3.10528	-2.03386	
0.968095	 -3.09887	-2.03187	
0.970095	 -3.09248	-2.02988	
0.972095	 -3.08612	-2.02788	
0.974095	 -3.07978	-2.02589	
0.976095	 -3.07347	-2.02389	
0.978095	 -3.06719	-2.02189	
0.980095	 -3.06093	-2.0199	
0.982095	 -3.05469	-2.0179	
0.984095	 -3.04849	-2.0159	
0.986095	 -3.0423	-2.0139	
0.988095	 -3.03615	-2.0119	
0.990095	 -3.03001	-2.0099	
0.992095	 -3.0239	-2.0079	
0.994095	 -3.01782	-2.0059	
0.996095	 -3.01176	-2.0039	
0.998095	 -3.00573	-2.0019	
1.00009	 -2.99972	-1.99991	
1.00209	 -2.99373	-1.99791	
1.00409	 -2.98777	-1.99591	
1.00609	 -2.98183	-1.99391	
1.00809	 -2.97591	-1.99191	
1.01009	 -2.97002	-1.98991	
1.01209	 -2.96415	-1.98791	
1.01409	 -2.9583	-1.98591	
1.01609	 -2.95248	-1.98391	
1.01809	 -2.94668	-1.98191	
1.02009	 -2.9409	-1.97991	
1.02209	 -2.93515	-1.97792	
1.02409	 -2.92942	-1.97592	
1.02609	 -2.92371	-1.97392	
1.02809	 -2.91802	-1.97193	
1.03009	 -2.91235	-1.96993	
1.03209	 -2.90671	-1.96794	
1.03409	 -2.90109	-1.96594	
1.03609	 -2.89549	-1.96395	
1.03809	 -2.88991	-1.96196	
1.04009	 -2.88435	-1.95996	
1.04209	 -2.87882	-1.95797	
1.04409	 -2.8733	-1.95598	
1.04609	 -2.86781	-1.95399	
1.04809	 -2.86234	-1.95201	
1.05009	 -2.85689	-1.95002	
1.05209	 -2.85145	-1.94803	
1.05409	 -2.84604	-1.94605	
1.05609	 -2.84065	-1.94406	
1.05809	 -2.83528	-1.94208	
1.06009	 -2.82994	-1.9401	
1.06209	 -2.82461	-1.93812	
1.06409	 -2.8193	-1.93614	
1.06609	 -2.81401	-1.93416	
1.06809	 -2.80874	-1.93218	
1.07009	 -2.80349	-1.93021	
1.07209	 -2.79826	-1.92823	
1.07409	 -2.79305	-1.92626	
1.07609	 -2.78786	-1.92429	
1.07809	 -2.78269	-1.92232	
1.08009	 -2.77753	-1.92035	
1.08209	 -2.7724	-1.91838	
1.08409	 -2.76729	-1.91641	
1.08609	 -2.76219	-1.91445	
1.08809	 -2.75711	-1.91248	
1.09009	 -2.75205	-1.91052	
1.09209	 -2.74701	-1.90856	
1.09409	 -2.74199	-1.9066	
1.09609	 -2.73699	-1.90464	
1.09809	 -2.73201	-1.90269	
1.10009	 -2.72704	-1.90073	
1.10209	 -2.72209	-1.89878	
1.10409	 -2.71716	-1.89683	
1.10609	 -2.71225	-1.89488	
1.10809	 -2.70735	-1.89293	
1.11009	 -2.70247	-1.89099	
1.11209	 -2.69761	-1.88904	
1.11409	 -2.69277	-1.8871	
1.11609	 -2.68794	-1.88516	
1.11809	 -2.68314	-1.88322	
1.12009	 -2.67835	-1.88129	
1.12209	 -2.67357	-1.87935	
1.12409	 -2.66882	-1.87742	
1.12609	 -2.66408	-1.87549	
1.12809	 -2.65935	-1.87356	
1.13009	 -2.65465	-1.87163	
1.13209	 -2.64996	-1.8697	
1.13409	 -2.64528	-1.86778	
1.13609	 -2.64063	-1.86586	
1.13809	 -2.63599	-1.86394	
1.14009	 -2.63136	-1.86202	
1.14209	 -2.62675	-1.86011	
1.14409	 -2.62216	-1.85819	
1.14609	 -2.61759	-1.85628	
1.14809	 -2.61303	-1.85437	
1.15009	 -2.60848	-1.85246	
1.15209	 -2.60395	-1.85056	
1.15409	 -2.59944	-1.84865	
1.15609	 -2.59494	-1.84675	
1.15809	 -2.59046	-1.84485	
1.16009	 -2.586	-1.84295	
1.16209	 -2.58155	-1.84106	
1.16409	 -2.57711	-1.83917	
1.16609	 -2.57269	-1.83728	
1.16809	 -2.56829	-1.83539	
1.17009	 -2.5639	-1.8335	
1.17209	 -2.55952	-1.83162	
1.17409	 -2.55516	-1.82973	
1.17609	 -2.55082	-1.82785	
1.17809	 -2.54649	-1.82598	
1.18009	 -2.54217	-1.8241	
1.18209	 -2.53787	-1.82223	
1.18409	 -2.53358	-1.82036	
1.18609	 -2.52931	-1.81849	
1.18809	 -2.52505	-1.81662	
1.19009	 -2.52081	-1.81476	
